split,image,class_id,w_norm,h_norm,w_px,h_px,min_wh_threshold,line
train2,28_2092.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.871094 0.230957 0.013672 0.020508
train2,28_2092.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.905273 0.228027 0.011719 0.010742
train2,28_2092.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.913574 0.245117 0.014648 0.015625
train2,28_2093.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.869141 0.229004 0.013672 0.020508
train2,28_2093.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.903320 0.226074 0.011719 0.010742
train2,28_2093.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.911621 0.243164 0.014648 0.015625
train2,28_2094.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.867188 0.228027 0.013672 0.020508
train2,28_2094.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.901367 0.225098 0.011719 0.010742
train2,28_2094.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.909668 0.242188 0.014648 0.015625
train2,28_2095.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.864258 0.226074 0.013672 0.020508
train2,28_2095.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.898438 0.223145 0.011719 0.010742
train2,28_2095.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.906738 0.240234 0.014648 0.015625
train2,28_2096.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.861328 0.223145 0.013672 0.020508
train2,28_2096.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.895508 0.220215 0.011719 0.010742
train2,28_2096.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.903809 0.237305 0.014648 0.015625
train2,28_2097.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.858398 0.221191 0.013672 0.020508
train2,28_2097.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.892578 0.218262 0.011719 0.010742
train2,28_2097.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.900879 0.235352 0.014648 0.015625
train2,28_2098.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.855469 0.219238 0.013672 0.020508
train2,28_2098.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.889648 0.216309 0.011719 0.010742
train2,28_2098.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.897949 0.233398 0.014648 0.015625
train2,28_2099.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.852539 0.217285 0.013672 0.020508
train2,28_2099.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.886719 0.214355 0.011719 0.010742
train2,28_2099.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.895020 0.231445 0.014648 0.015625
train2,28_2100.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.848633 0.214355 0.013672 0.020508
train2,28_2100.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.882812 0.211426 0.011719 0.010742
train2,28_2100.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.891113 0.228516 0.014648 0.015625
train2,28_2101.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.845703 0.212402 0.013672 0.020508
train2,28_2101.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.879883 0.209473 0.011719 0.010742
train2,28_2101.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.888184 0.226562 0.014648 0.015625
train2,28_2102.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.842773 0.210449 0.013672 0.020508
train2,28_2102.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.876953 0.207520 0.011719 0.010742
train2,28_2102.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.885254 0.224609 0.014648 0.015625
train2,28_2103.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.839844 0.207520 0.013672 0.020508
train2,28_2103.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.874023 0.204590 0.011719 0.010742
train2,28_2103.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.882324 0.221680 0.014648 0.015625
train2,28_2104.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.836914 0.205566 0.013672 0.020508
train2,28_2104.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.871094 0.202637 0.011719 0.010742
train2,28_2104.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.879395 0.219727 0.014648 0.015625
train2,28_2105.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.834961 0.203613 0.013672 0.020508
train2,28_2105.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.869141 0.200684 0.011719 0.010742
train2,28_2105.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.877441 0.217773 0.014648 0.015625
train2,28_2106.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.832031 0.202637 0.013672 0.020508
train2,28_2106.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.866211 0.199707 0.011719 0.010742
train2,28_2106.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.874512 0.216797 0.014648 0.015625
train2,28_2107.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.830078 0.200684 0.013672 0.020508
train2,28_2107.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.864258 0.197754 0.011719 0.010742
train2,28_2107.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.872559 0.214844 0.014648 0.015625
train2,28_2108.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.827148 0.199707 0.013672 0.020508
train2,28_2108.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.861328 0.196777 0.011719 0.010742
train2,28_2108.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.869629 0.213867 0.014648 0.015625
train2,28_2109.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.825195 0.197754 0.013672 0.020508
train2,28_2109.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.859375 0.194824 0.011719 0.010742
train2,28_2109.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.867676 0.211914 0.014648 0.015625
train2,28_2110.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.822266 0.195801 0.013672 0.020508
train2,28_2110.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.856445 0.192871 0.011719 0.010742
train2,28_2110.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.864746 0.209961 0.014648 0.015625
train2,28_2111.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.820312 0.194824 0.013672 0.020508
train2,28_2111.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.854492 0.191895 0.011719 0.010742
train2,28_2111.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.862793 0.208984 0.014648 0.015625
train2,28_2112.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.817383 0.192871 0.013672 0.020508
train2,28_2112.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.851562 0.189941 0.011719 0.010742
train2,28_2112.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.859863 0.207031 0.014648 0.015625
train2,28_2113.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.815430 0.191895 0.013672 0.020508
train2,28_2113.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.849609 0.188965 0.011719 0.010742
train2,28_2113.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.857910 0.206055 0.014648 0.015625
train2,28_2114.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.816406 0.192871 0.013672 0.020508
train2,28_2114.jpg,0,0.011719,0.010742,12.0,11.0,0.015,0 0.840820 0.187988 0.011719 0.010742
train2,28_2114.jpg,0,0.014648,0.015625,15.0,16.0,0.015,0 0.858887 0.207031 0.014648 0.015625
train2,28_2120.jpg,0,0.013672,0.020508,14.0,21.0,0.015,0 0.802734 0.183105 0.013672 0.020508
train2,28_3806.jpg,0,0.012695,0.041992,13.0,43.0,0.015,0 0.993652 0.378418 0.012695 0.041992
train2,295_18123.jpg,0,0.009766,0.041992,10.0,43.0,0.015,0 0.004883 0.220215 0.009766 0.041992
train2,29_3712.jpg,0,0.014648,0.031250,15.0,32.0,0.015,0 0.992676 0.155273 0.014648 0.031250
train2,29_3851.jpg,0,0.014648,0.034180,15.0,35.0,0.015,0 0.992676 0.372559 0.014648 0.034180
train2,301_2751.jpg,0,0.008789,0.031250,9.0,32.0,0.015,0 0.995605 0.469727 0.008789 0.031250
train2,31_2005.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.978516 0.330566 0.015625 0.012695
train2,31_2006.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.976562 0.329590 0.015625 0.012695
train2,31_2007.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.974609 0.327637 0.015625 0.012695
train2,31_2008.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.972656 0.326660 0.015625 0.012695
train2,31_2009.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.970703 0.324707 0.015625 0.012695
train2,31_2010.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.968750 0.323730 0.015625 0.012695
train2,31_2011.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.965820 0.322754 0.015625 0.012695
train2,31_2012.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.963867 0.320801 0.015625 0.012695
train2,31_2013.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.961914 0.319824 0.015625 0.012695
train2,31_2014.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.959961 0.317871 0.015625 0.012695
train2,31_2015.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.958008 0.316895 0.015625 0.012695
train2,31_2016.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.956055 0.314941 0.015625 0.012695
train2,31_2017.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.953125 0.312988 0.015625 0.012695
train2,31_2018.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.951172 0.312012 0.015625 0.012695
train2,31_2019.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.948242 0.310059 0.015625 0.012695
train2,31_2020.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.946289 0.308105 0.015625 0.012695
train2,31_2021.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.943359 0.306152 0.015625 0.012695
train2,31_2022.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.941406 0.304199 0.015625 0.012695
train2,31_2023.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.938477 0.303223 0.015625 0.012695
train2,31_2024.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.936523 0.301270 0.015625 0.012695
train2,31_2025.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.933594 0.299316 0.015625 0.012695
train2,31_2025.jpg,0,0.014648,0.018555,15.0,19.0,0.015,0 0.992676 0.301270 0.014648 0.018555
train2,31_2026.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.931641 0.297363 0.015625 0.012695
train2,31_2027.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.930664 0.296387 0.015625 0.012695
train2,31_2028.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.928711 0.294434 0.015625 0.012695
train2,31_2029.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.926758 0.293457 0.015625 0.012695
train2,31_2030.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.925781 0.291504 0.015625 0.012695
train2,31_2031.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.923828 0.289551 0.015625 0.012695
train2,31_2032.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.921875 0.288574 0.015625 0.012695
train2,31_2033.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.919922 0.286621 0.015625 0.012695
train2,31_2034.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.918945 0.285645 0.015625 0.012695
train2,31_2035.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.916992 0.283691 0.015625 0.012695
train2,31_2036.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.915039 0.281738 0.015625 0.012695
train2,31_2037.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.912109 0.280762 0.015625 0.012695
train2,31_2038.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.910156 0.278809 0.015625 0.012695
train2,31_2039.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.907227 0.276855 0.015625 0.012695
train2,31_2040.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.905273 0.275879 0.015625 0.012695
train2,31_2041.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.903320 0.273926 0.015625 0.012695
train2,31_2042.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.900391 0.271973 0.015625 0.012695
train2,31_2043.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.898438 0.270020 0.015625 0.012695
train2,31_2044.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.895508 0.269043 0.015625 0.012695
train2,31_2045.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.893555 0.267090 0.015625 0.012695
train2,31_2046.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.891602 0.265137 0.015625 0.012695
train2,31_2047.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.888672 0.263184 0.015625 0.012695
train2,31_2048.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.886719 0.262207 0.015625 0.012695
train2,31_2049.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.883789 0.260254 0.015625 0.012695
train2,31_2050.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.881836 0.258301 0.015625 0.012695
train2,31_2051.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.878906 0.256348 0.015625 0.012695
train2,31_2052.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.876953 0.254395 0.015625 0.012695
train2,31_2053.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.874023 0.253418 0.015625 0.012695
train2,31_2054.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.872070 0.252441 0.015625 0.012695
train2,31_2055.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.869141 0.250488 0.015625 0.012695
train2,31_2056.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.867188 0.248535 0.015625 0.012695
train2,31_2057.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.865234 0.247559 0.015625 0.012695
train2,31_2058.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.862305 0.245605 0.015625 0.012695
train2,31_2059.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.860352 0.244629 0.015625 0.012695
train2,31_2060.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.858398 0.242676 0.015625 0.012695
train2,31_2061.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.856445 0.240723 0.015625 0.012695
train2,31_2062.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.854492 0.239746 0.015625 0.012695
train2,31_2063.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.851562 0.237793 0.015625 0.012695
train2,31_2064.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.849609 0.236816 0.015625 0.012695
train2,31_2065.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.847656 0.234863 0.015625 0.012695
train2,31_2066.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.845703 0.232910 0.015625 0.012695
train2,31_2067.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.842773 0.231934 0.015625 0.012695
train2,31_2068.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.840820 0.229980 0.015625 0.012695
train2,31_2069.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.837891 0.229004 0.015625 0.012695
train2,31_2070.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.835938 0.227051 0.015625 0.012695
train2,31_2071.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.833984 0.225098 0.015625 0.012695
train2,31_2072.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.831055 0.224121 0.015625 0.012695
train2,31_2073.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.829102 0.222168 0.015625 0.012695
train2,31_2074.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.826172 0.221191 0.015625 0.012695
train2,31_2075.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.824219 0.219238 0.015625 0.012695
train2,31_2076.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.821289 0.217285 0.015625 0.012695
train2,31_2077.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.818359 0.215332 0.015625 0.012695
train2,31_2078.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.815430 0.213379 0.015625 0.012695
train2,31_2079.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.812500 0.211426 0.015625 0.012695
train2,31_2080.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.810547 0.210449 0.015625 0.012695
train2,31_2081.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.807617 0.208496 0.015625 0.012695
train2,31_2082.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.804688 0.206543 0.015625 0.012695
train2,31_2083.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.806641 0.205566 0.015625 0.012695
train2,31_2084.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.803711 0.204590 0.015625 0.012695
train2,31_2085.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.795898 0.199707 0.015625 0.012695
train2,31_2086.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.792969 0.198730 0.015625 0.012695
train2,31_2087.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.790039 0.196777 0.015625 0.012695
train2,31_2088.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.787109 0.195801 0.015625 0.012695
train2,31_2089.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.784180 0.193848 0.015625 0.012695
train2,31_2090.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.782227 0.192871 0.015625 0.012695
train2,31_2091.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.779297 0.190918 0.015625 0.012695
train2,31_2092.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.776367 0.189941 0.015625 0.012695
train2,31_2093.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.773438 0.187988 0.015625 0.012695
train2,31_2094.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.770508 0.187012 0.015625 0.012695
train2,31_2095.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.767578 0.185059 0.015625 0.012695
train2,31_2096.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.765625 0.183105 0.015625 0.012695
train2,31_2097.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.763672 0.181152 0.015625 0.012695
train2,31_2098.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.760742 0.179199 0.015625 0.012695
train2,31_2099.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.758789 0.177246 0.015625 0.012695
train2,31_2100.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.756836 0.175293 0.015625 0.012695
train2,31_2101.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.754883 0.172363 0.015625 0.012695
train2,31_2102.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.752930 0.170410 0.015625 0.012695
train2,31_2103.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.750000 0.168457 0.015625 0.012695
train2,31_2104.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.748047 0.166504 0.015625 0.012695
train2,31_2105.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.746094 0.164551 0.015625 0.012695
train2,31_2106.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.744141 0.162598 0.015625 0.012695
train2,31_2107.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.741211 0.161621 0.015625 0.012695
train2,31_2108.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.739258 0.159668 0.015625 0.012695
train2,31_2109.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.736328 0.158691 0.015625 0.012695
train2,31_2110.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.734375 0.156738 0.015625 0.012695
train2,31_2111.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.732422 0.154785 0.015625 0.012695
train2,31_2112.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.729492 0.153809 0.015625 0.012695
train2,31_2113.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.727539 0.151855 0.015625 0.012695
train2,31_2114.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.724609 0.150879 0.015625 0.012695
train2,31_2115.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.722656 0.148926 0.015625 0.012695
train2,31_2116.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.720703 0.146973 0.015625 0.012695
train2,31_2117.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.717773 0.145996 0.015625 0.012695
train2,31_2118.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.715820 0.144043 0.015625 0.012695
train2,31_2119.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.712891 0.143066 0.015625 0.012695
train2,31_2120.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.710938 0.141113 0.015625 0.012695
train2,31_2121.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.708008 0.139160 0.015625 0.012695
train2,31_2122.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.706055 0.138184 0.015625 0.012695
train2,31_2123.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.703125 0.136230 0.015625 0.012695
train2,31_2124.jpg,0,0.015625,0.012695,16.0,13.0,0.015,0 0.701172 0.135254 0.015625 0.012695
train2,31_3812.jpg,0,0.014648,0.040039,15.0,41.0,0.015,0 0.992676 0.378418 0.014648 0.040039
val2,10_2569.jpg,0,0.028320,0.004883,29.0,5.0,0.015,0 0.656738 0.897949 0.028320 0.004883
val2,10_3079.jpg,0,0.025391,0.013672,26.0,14.0,0.015,0 0.458984 0.891602 0.025391 0.013672
val2,10_3079.jpg,0,0.030273,0.011719,31.0,12.0,0.015,0 0.427246 0.892578 0.030273 0.011719
val2,10_3079.jpg,0,0.039062,0.003906,40.0,4.0,0.015,0 0.378906 0.897461 0.039062 0.003906
val2,10_3079.jpg,0,0.031250,0.001953,32.0,2.0,0.015,0 0.513672 0.896484 0.031250 0.001953
val2,10_3085.jpg,0,0.033203,0.010742,34.0,11.0,0.015,0 0.377930 0.894043 0.033203 0.010742
val2,10_3105.jpg,0,0.035156,0.005859,36.0,6.0,0.015,0 0.714844 0.900391 0.035156 0.005859
val2,10_3135.jpg,0,0.035156,0.013672,36.0,14.0,0.015,0 0.261719 0.897461 0.035156 0.013672
val2,10_3148.jpg,0,0.035156,0.010742,36.0,11.0,0.015,0 0.227539 0.900879 0.035156 0.010742
test2,161_6305.jpg,0,0.013672,0.046875,14.0,48.0,0.015,0 0.006836 0.798828 0.013672 0.046875
test2,161_6315.jpg,0,0.014648,0.044922,15.0,46.0,0.015,0 0.007324 0.772461 0.014648 0.044922
test2,161_6335.jpg,0,0.013672,0.035156,14.0,36.0,0.015,0 0.008789 0.742188 0.013672 0.035156
test2,161_6335.jpg,0,0.008789,0.031250,9.0,32.0,0.015,0 0.004395 0.778320 0.008789 0.031250
test2,161_6365.jpg,0,0.045898,0.008789,47.0,9.0,0.015,0 0.228027 0.895996 0.045898 0.008789
test2,161_7829.jpg,0,0.051758,0.011719,53.0,12.0,0.015,0 0.325684 0.888672 0.051758 0.011719
test2,161_7999.jpg,0,0.040039,0.007812,41.0,8.0,0.015,0 0.305176 0.891602 0.040039 0.007812
test2,161_8413.jpg,0,0.027344,0.008789,28.0,9.0,0.015,0 0.986328 0.911621 0.027344 0.008789
test2,161_8423.jpg,0,0.013672,0.063477,14.0,65.0,0.015,0 0.993164 0.673340 0.013672 0.063477
test2,161_8443.jpg,0,0.013672,0.057617,14.0,59.0,0.015,0 0.993164 0.679199 0.013672 0.057617
test2,162_7719.jpg,0,0.034180,0.012695,35.0,13.0,0.015,0 0.238770 0.892090 0.034180 0.012695
test2,162_7720.jpg,0,0.034180,0.009766,35.0,10.0,0.015,0 0.238770 0.893555 0.034180 0.009766
test2,162_7723.jpg,0,0.039062,0.014648,40.0,15.0,0.015,0 0.186523 0.895020 0.039062 0.014648
test2,162_7726.jpg,0,0.039062,0.005859,40.0,6.0,0.015,0 0.190430 0.899414 0.039062 0.005859
test2,162_7727.jpg,0,0.020508,0.011719,21.0,12.0,0.015,0 0.210449 0.894531 0.020508 0.011719
test2,162_8450.jpg,0,0.012695,0.028320,13.0,29.0,0.015,0 0.993652 0.825684 0.012695 0.028320
test2,163_6123.jpg,0,0.009766,0.040039,10.0,41.0,0.015,0 0.007812 0.734863 0.009766 0.040039
test2,163_6133.jpg,0,0.008789,0.029297,9.0,30.0,0.015,0 0.004395 0.816406 0.008789 0.029297
test2,163_6143.jpg,0,0.007812,0.040039,8.0,41.0,0.015,0 0.003906 0.778809 0.007812 0.040039
test2,163_6173.jpg,0,0.042969,0.014648,44.0,15.0,0.015,0 0.076172 0.904785 0.042969 0.014648
test2,163_6183.jpg,0,0.040039,0.005859,41.0,6.0,0.015,0 0.119629 0.905273 0.040039 0.005859
test2,163_6193.jpg,0,0.023438,0.002930,24.0,3.0,0.015,0 0.048828 0.912598 0.023438 0.002930
test2,163_6203.jpg,0,0.044922,0.012695,46.0,13.0,0.015,0 0.125000 0.901855 0.044922 0.012695
test2,163_6203.jpg,0,0.036133,0.002930,37.0,3.0,0.015,0 0.172363 0.901855 0.036133 0.002930
test2,163_6203.jpg,0,0.037109,0.010742,38.0,11.0,0.015,0 0.190430 0.896973 0.037109 0.010742
test2,163_6335.jpg,0,0.040039,0.014648,41.0,15.0,0.015,0 0.380371 0.884277 0.040039 0.014648
test2,163_7620.jpg,0,0.049805,0.014648,51.0,15.0,0.015,0 0.643066 0.885254 0.049805 0.014648
test2,163_7640.jpg,0,0.041992,0.011719,43.0,12.0,0.015,0 0.652832 0.886719 0.041992 0.011719
test2,163_7650.jpg,0,0.047852,0.000977,49.0,1.0,0.015,0 0.697754 0.893066 0.047852 0.000977
test2,163_7650.jpg,0,0.041016,0.001953,42.0,2.0,0.015,0 0.531250 0.888672 0.041016 0.001953
test2,163_7660.jpg,0,0.042969,0.008789,44.0,9.0,0.015,0 0.683594 0.890137 0.042969 0.008789
test2,163_7660.jpg,0,0.041992,0.011719,43.0,12.0,0.015,0 0.641113 0.886719 0.041992 0.011719
test2,163_7772.jpg,0,0.049805,0.012695,51.0,13.0,0.015,0 0.236816 0.893066 0.049805 0.012695
test2,260_24142.jpg,0,0.009766,0.032227,10.0,33.0,0.015,0 0.995117 0.479004 0.009766 0.032227
